Type;RepoLanguage;Title-Programmer;Title-GPT;NumberOfPrompts;TokensOfPrompts;TokensOfAnswers;CodeGPT;LinesUsed;LinesGivenGPT;Usage_Ratio_y_x;Similarity_Web_y_x;String;New-Feature ;Refactor;Security ;Bug-Fix ;Energy;StringGPT;NewFeatureGPT; RefactorGPT; SecurityGPT ;Bug-Fix GPT;EnergyGPT;CodeUSED
commit;HTML;Bug-Fix  Bug-Fix ;Bug-Fix ;1;818;335;BASH;12;12;0;0.09;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;Bug-Fix ;2;805;779;BASH;68;73;0,02;0.37;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;886;262;BASH;20;20;0;0.13;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  Refactor New-Feature ;Refactor New-Feature;1;1160;399;BASH;39;39;0;0.18;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor  Refactor ;Refactor  Refactor ;1;670;486;BASH;27;27;0;0.17;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;BASH; Bug-Fix  Security ;Bug-Fix ;1;67;244;SQL;6;12;0;0.06;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;Refactor ;1;795;577;BASH;1;3;1;0.1;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;814;545;BASH;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
commit;HTML;Refactor ;Refactor ;2;772;1408;BASH;59;114;3;0.24;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;613;436;BASH;12;12;0;0.12;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;2;577;815;BASH;44;46;0,026315789;0.25;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;1009;420;BASH;18;18;0;0.1;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor  Refactor ;1;787;356;BASH;12;12;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor Prog-language;1;376;222;BASH;8;8;0;0.06;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;New-Feature  Prog-language;2;750;935;BASH;59;70;0,02;0.39;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;New-Feature  New-Feature;2;775;1046;BASH;30;33;0,058823529;0.32;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;731;262;BASH;10;10;0;0.09;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix  Bug-Fix ;Bug-Fix ;1;1263;269;BASH;12;12;0;0.06;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature ;New-Feature ;1;616;397;BASH;1;8;0;0.09;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  New-Feature ;New-Feature  New-Feature;3;626;1528;BASH;141;150;0,016129032;0.78;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  Refactor ;Refactor;2;526;482;BASH;18;46;0;0.03;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML; Security  ; Security  ;1;607;396;BASH;18;18;0;0.07;0;0;0;1;0;0;0;1;0;1;0;0;1
commit;HTML;Bug-Fix  Bug-Fix ;Bug-Fix  Bug-Fix  Bug-Fix;1;649;356;BASH;11;11;0;0.06;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature Security ;New-Feature Security ;2;818;1457;BASH;139;143;0;0.48;0;1;0;1;0;0;0;1;0;1;0;0;1
commit;HTML;String;String;2;830;1123;BASH;83;90;0;0.55;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;String;String;1;784;270;BASH;12;12;0;0.08;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor ;Bug-Fix Refactor ;2;919;1350;BASH;80;88;0;0.59;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;String;1;1002;939;BASH;84;90;0;0.35;0;0;1;0;0;0;1;1;0;0;0;0;1
commit;HTML;New-Feature ;Bug-Fix ;3;644;1830;BASH;276;366;0;1,04;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix  Bug-Fix ;Bug-Fix  Bug-Fix ;1;522;412;BASH;72;72;0;0.28;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Prog-language ;Prog-language ;4;1143;1992;BASH;310;336;0;0.81;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor Prog-language  Security ;Bug-Fix Prog-language Security;5;563;1605;BASH;150;226;0;0.65;0;0;1;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;Refactor ;1;1108;444;BASH;64;64;0;0.82;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  New-Feature  Refactor ;Refactor New-Feature ;2;1034;1335;BASH;148;160;0;0.86;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix  Bug-Fix ;Bug-Fix  Bug-Fix ;1;953;268;BASH;26;26;0;0.18;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;String;New-Feature ;3;314;1148;BASH;96;212;0,166666667;0.24;1;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix Security ;Bug-Fix ;1;658;524;BASH;30;30;0;0.06;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;Refactor ;2;396;454;BASH;88;90;0;0.56;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String; Security  ;2;294;376;BASH;48;62;0;0.43;1;0;0;1;0;0;0;1;0;1;0;0;1
commit;HTML;String;Refactor ;1;569;558;BASH;58;58;0;0.33;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Security ;Security ;1;274;237;BASH;48;48;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;1
commit;C;EnergyProg-language ;Prog-language ;1;557;715;C;16;20;0;0.22;0;0;0;0;1;1;0;0;0;0;1;0;1
commit;HTML;Refactor New-Feature  Security ;Refactor  Refactor ;1;845;505;BASH;64;64;0;0.34;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;502;552;BASH;82;82;0;0.35;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;Refactor ;1;841;1004;BASH;122;122;0;0.44;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;Refactor;4;802;2491;BASH;262;292;0;1,6;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix ;Refactor ;3;1450;3803;BASH;736;746;0;2,26;0;0;0;0;1;0;0;0;1;0;1;0;1
commit;HTML; Security  ;Refactor  Security;1;1251;1035;BASH;74;74;0;0.35;0;0;0;0;0;0;0;0;1;0;0;0;1
commit;C;New-Feature  Bug-Fix  LLM-ChatGPT String;Bug-Fix  Bug-Fix ;5;267;908;NOREFERENCE;6;6;0;0.01;1;1;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature  Refactor;New-Feature ;5;1208;1662;BASH;148;162;0;0.8;0;1;1;0;0;0;0;0;0;0;0;0;1
commit;HTML; Bug-Fix ;String;2;1039;1065;BASH;222;226;0;0.7;0;0;0;0;1;0;1;1;0;0;1;0;1
commit;HTML;Refactor  Bug-Fix  Bug-Fix ;Bug-Fix  Bug-Fix ;4;1525;2020;BASH;238;238;0,058823529;1,3;0;0;1;0;1;0;0;0;0;0;1;0;1
commit;HTML; LLM-ChatGPT New-Feature ;Prog-language ;34;3384;15442;HTML;2922;3588;0;7,07;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;Refactor  Refactor ;2;485;676;BASH;142;148;0;0.54;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;3;1582;1198;BASH;104;112;0;0.23;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;2;784;246;BASH;36;40;0;0.26;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature ;Refactor ;2;958;1185;BASH;48;116;0;0.14;0;1;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;2;958;1185;BASH;102;116;0;0.5;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;2;600;945;BASH;60;60;0;0.08;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;New-Feature ;1;957;884;BASH;120;120;0;0.56;1;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;String;Bug-Fix ;1;797;582;BASH;20;20;0;0.1;1;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature ;Refactor New-Feature ;2;932;752;BASH;46;74;0;0.17;0;1;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix ;Refactor ;1;694;344;BASH;12;12;0;0.07;0;0;0;0;1;0;0;0;1;0;1;0;1
commit;HTML;Bug-Fix ;Bug-Fix ;2;670;1119;BASH;158;158;0;0.52;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;String;Refactor ;2;801;998;BASH;63;72;0;0.21;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;8;1133;4115;BASH;870;960;0;1,94;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;New-Feature ;5;1164;2664;BASH;226;243;0;0.61;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;New-Feature ;5;1164;2664;BASH;174;486;0;0.85;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;720;802;BASH;154;160;0;0.46;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;String;1;864;896;BASH;92;92;0;0.32;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;2;1140;974;BASH;180;184;0;0.32;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;String;4;902;2487;BASH;382;428;2,51980198;1,15;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor ;Refactor  Refactor ;2;758;529;BASH;34;38;0,181818182;0.24;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;String;3;823;1426;JAVASCRIPT;264;282;5,363636364;1,04;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;String;String;2;422;950;BASH;72;82;0;0.22;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;String;String;10;2827;3160;BASH;84;372;0;0.31;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;New-Feature ;New-Feature ;3;716;1771;JAVASCRIPT;230;262;0;0.89;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;String;Refactor ;1;860;582;JAVASCRIPT;34;38;0;0.14;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Prog-language New-Feature  New-Feature ;String;15;3519;4766;BASH;182;296;12;1,2;0;1;0;0;1;0;1;1;0;0;1;0;1
commit;HTML;Refactor ;Security ;1;1094;680;JAVASCRIPT;8;8;0;0.02;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;String;Refactor ;1;1140;645;JAVASCRIPT;38;38;0;0.2;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;New-Feature ;2;480;369;BASH;38;50;0;0.2;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor Security  Refactor ;New-Feature ;2;911;1711;BASH;204;232;0;1,02;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  Security ;New-Feature  Security ;1;593;461;BASH;18;18;0;0.15;0;1;0;1;0;0;0;1;0;1;0;0;1
commit;HTML;New-Feature ;String;1;956;553;BASH;26;26;0;0.22;0;1;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor Security New-Feature ;Refactor Security ;1;660;355;BASH;24;24;0;0.21;0;1;1;1;0;0;0;1;1;1;0;0;1
commit;HTML;Refactor  Refactor ;Refactor ;1;489;384;BASH;66;66;0;0.33;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor  Refactor  Refactor ;Refactor ;3;995;1014;BASH;178;188;0;1,13;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor New-Feature ;Refactor  Refactor ;1;995;179;BASH;26;26;0;0.22;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor New-Feature ;Refactor ;5;2002;1751;BASH;178;230;0;1,39;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;282;178;BASH;16;16;0;0.12;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  New-Feature  Prog-language ;Prog-language Refactor ;1;445;328;BASH;24;24;0;0.13;0;1;0;0;1;0;0;0;1;0;1;0;1
commit;HTML;Security ; Security  ;1;434;403;BASH;42;42;0;0.24;0;0;0;1;0;0;0;1;0;1;0;0;1
commit;HTML;Refactor ;Refactor ;2;624;1389;BASH;196;196;0;0.56;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Security Refactor New-Feature ;New-Feature  Security;2;546;602;BASH;114;120;0;0.38;0;1;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  Security Refactor ; Security  Refactor ;2;926;1319;BASH;180;192;0;0.73;0;1;1;1;0;0;0;1;1;1;0;0;1
commit;HTML;Security ;Security ;2;494;508;BASH;32;32;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor  Security ;Refactor  Security ;1;763;270;BASH;22;22;0;0.23;0;0;1;1;0;0;0;1;1;1;0;0;1
commit;HTML;Refactor ;Refactor ;1;415;351;BASH;34;34;0;0.21;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;Refactor ;1;633;369;BASH;48;48;0;0.25;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  Refactor ;New-Feature ;1;780;610;BASH;100;100;0;0.42;0;1;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  Bug-Fix New-Feature ;Bug-Fix New-Feature ;2;619;852;BASH;178;198;0;0.27;0;1;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;Refactor  Bug-Fix  New-Feature ;4;685;2394;BASH;410;460;0;2,1;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;443;304;BASH;28;28;0;0.44;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor  Bug-Fix  Refactor;1;724;181;BASH;22;22;0;0.24;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;858;781;BASH;22;22;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;593;570;BASH;34;34;0;0.38;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature ;Refactor ;2;2259;940;BASH;168;176;0;0.6;0;1;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor New-Feature ;Refactor New-Feature ;2;507;975;BASH;190;200;0;0.82;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature ;String;8;714;3671;BASH;734;778;0;3,53;0;1;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Bug-Fix Refactor Bug-Fix New-Feature ;Bug-Fix Refactor Bug-Fix;1;512;343;BASH;60;60;0;0.15;0;1;1;0;1;0;0;0;1;0;1;0;1
commit;HTML;Bug-Fix  Bug-Fix  Security ;Bug-Fix ;2;258;374;BASH;68;72;0;0.49;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Bug-Fix  Security   Refactor New-Feature ;Bug-Fix  Security ;4;620;767;BASH;150;160;0;1,06;0;1;1;1;1;0;0;1;0;1;1;0;1
commit;HTML;New-Feature ; Bug-Fix ;2;256;394;BASH;64;80;0;0.35;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML; Security  Refactor ; Bug-Fix ;1;542;445;BASH;34;34;0;0.12;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor New-Feature ;Bug-Fix ;1;468;375;BASH;54;54;0;0.28;0;1;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix  Bug-Fix  Refactor ;Bug-Fix  Bug-Fix ;2;348;599;BASH;90;102;0;0.33;0;0;1;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature ;New-Feature ;1;306;254;BASH;42;42;0;0.11;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix Prog-language  Bug-Fix  Security ;Bug-Fix Prog-language  Bug-Fix ;1;365;204;BASH;42;42;0;0.27;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor  Bug-Fix ;Refactor ;4;537;2242;BASH;602;614;0;2,04;0;0;1;0;1;0;0;0;1;0;1;0;1
commit;HTML;String;String;3;359;878;BASH;156;176;0;0.73;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;String;Bug-Fix  Bug-Fix ;2;329;574;BASH;78;94;0;0.5;1;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  New-Feature ;New-Feature ;3;539;874;BASH;90;140;0;0.6;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix New-Feature ;Bug-Fix New-Feature ;1;587;320;BASH;46;46;0;0.06;0;1;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;String;String;1;645;489;BASH;58;58;0;0.24;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;978;867;BASH;14;15;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature ;Refactor ;1;346;194;BASH;8;8;0;0.09;0;1;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor  Refactor ;2;504;508;BASH;21;22;0;0.08;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor  Refactor  Refactor New-Feature ;Refactor  Refactor ;1;506;409;BASH;30;30;0;0.08;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor  Refactor ;Refactor ;1;509;461;BASH;17;17;0;0.08;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature Security ;Security Refactor New-Feature;1;484;423;BASH;23;23;0;0.13;0;1;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  New-Feature Refactor New-Feature ;Refactor New-Feature ;2;376;433;BASH;31;39;0;0.2;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  New-Feature ; New-Feature New-Feature;1;851;754;BASH;56;56;0;0.23;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature ;Refactor ;1;827;126;BASH;9;9;0;0.08;0;1;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;1098;688;BASH;19;20;0;0.06;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;4;1147;945;BASH;88;97;0;0.09;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;String;String;1;392;299;BASH;17;17;0;0.16;1;0;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor  Bug-Fix ;Refactor ;3;442;992;BASH;95;102;0;0.36;0;0;1;0;1;0;0;0;1;0;1;0;1
commit;HTML;New-Feature  Refactor Prog-language ;Refactor ;3;648;1498;BASH;104;114;0;0.43;0;1;1;0;1;0;0;0;1;0;1;0;1
commit;HTML;Refactor ;Refactor ;3;1010;2349;BASH;146;161;0;0.69;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;542;306;BASH;11;11;0;0.06;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;String;4;1118;1020;BASH;69;79;0;0.03;0;0;1;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor ;Refactor;1;697;567;BASH;16;16;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;612;218;BASH;13;13;0;0.11;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;453;456;BASH;20;20;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature  New-Feature  New-Feature ;New-Feature  New-Feature ;3;486;1248;BASH;143;147;0;0.48;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature ;New-Feature ;2;479;797;BASH;62;74;0;0.29;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix ;Bug-Fix ;3;255;573;BASH;67;69;0;0.38;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor  Bug-Fix ;Refactor ;4;499;2138;BASH;208;231;0;0.65;0;0;1;0;1;0;0;0;1;0;1;0;1
commit;HTML;String;Refactor ;2;694;922;BASH;83;86;0;0.31;1;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix ;Bug-Fix ;1;353;296;BASH;13;13;0;0.08;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;String;Bug-Fix ;1;377;134;BASH;10;10;0;0.08;1;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature ;String;4;930;2683;BASH;346;362;0;1,3;0;1;0;0;0;0;1;1;0;0;0;0;1
commit;HTML;New-Feature ; New-Feature;2;747;991;BASH;101;106;0;0.4;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature  Bug-Fix Refactor ; Bug-Fix  Refactor;4;620;1581;BASH;160;174;0;0.79;0;1;1;0;1;0;0;0;1;0;1;0;1
commit;HTML;Refactor ;Refactor ;2;559;910;BASH;20;64;0;0.13;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;726;633;BASH;21;21;0;0.04;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;985;742;BASH;46;46;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;658;660;BASH;40;40;0;0.06;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor  Security ;Refactor  Security ;2;1434;995;BASH;59;62;0;0.47;0;0;1;1;0;0;0;1;1;1;0;0;1
commit;HTML;Bug-Fix  Bug-Fix ;New-Feature ;1;349;378;BASH;19;19;0;0.06;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;Bug-Fix New-Feature Bug-Fix;1;623;348;BASH;8;19;0;0.05;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;778;636;BASH;25;25;0;0.06;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor  Refactor ;Refactor  Refactor ;1;530;443;BASH;19;19;0;0.1;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;334;316;BASH;10;10;0;0.12;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix ;Bug-Fix ;1;312;214;BASH;8;8;0;0.05;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor ;String;1;551;237;BASH;2;11;0;0.06;0;0;1;0;0;0;1;1;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;1;321;195;BASH;9;9;0;0.01;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature ;New-Feature ;1;646;635;BASH;56;56;0;0.22;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor  Refactor ;Refactor ;1;561;509;BASH;42;42;0;0.16;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix New-Feature New-Feature ;Bug-Fix New-Feature ;1;704;716;BASH;30;30;0;0.13;0;1;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature Prog-language ;String;1;568;488;BASH;38;38;0;0.03;0;1;0;0;1;0;1;1;0;0;1;0;1
commit;HTML;Refactor ;Refactor ;1;327;76;BASH;6;6;0;0.08;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix New-Feature  New-Feature ;Bug-Fix New-Feature ;1;342;276;BASH;12;12;0;0.09;0;1;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature ;New-Feature ;7;1098;2801;BASH;164;191;0;0.58;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;PYTHON;New-Feature  Bug-Fix  LLM-ChatGPT String;String;2;25;890;LUA;72;99;0,625;0.25;1;1;0;0;1;0;1;1;0;0;1;0;1
commit;HTML;New-Feature Refactor ;Refactor ;1;858;541;BASH;40;40;0;0.16;0;1;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;New-Feature New-Feature ;New-Feature New-Feature ;2;653;808;BASH;48;49;0;0.4;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor ;Refactor ;3;682;1444;BASH;115;118;0;0.36;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor ;New-Feature ;2;578;680;BASH;47;51;0;0.25;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature ;New-Feature ;1;554;249;BASH;10;10;0;0.06;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Security ;Security ;1;697;247;BASH;8;8;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor Security  Bug-Fix ;Refactor Security ;2;1345;754;BASH;63;63;0,027027027;0.27;0;0;1;1;1;0;0;1;1;1;1;0;1
commit;HTML;Refactor ;New-Feature ;2;698;536;BASH;40;47;0,038461538;0.33;0;0;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;New-Feature ; New-Feature;2;973;1317;BASH;84;94;0;0.36;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML;Bug-Fix  Bug-Fix  New-Feature ;Bug-Fix New-Feature Bug-Fix;2;753;852;BASH;74;76;0,016666667;0.38;0;1;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Refactor Prog-language ;Refactor Prog-language Prog-language;1;861;677;BASH;13;13;0;0.07;0;0;1;0;1;0;0;0;1;0;1;0;1
commit;HTML; Security  ;Refactor ;1;733;635;BASH;52;52;0;0.2;0;0;0;0;0;0;0;0;1;0;0;0;1
commit;HTML;Refactor New-Feature ;Bug-Fix ;1;830;336;BASH;9;9;0;0.1;0;1;1;0;0;0;0;0;0;0;0;0;1
commit;HTML;Refactor  Refactor ;Refactor ;1;748;556;BASH;38;38;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
commit;HTML;Bug-Fix  Bug-Fix ;Bug-Fix ;2;1232;706;BASH;51;51;0;0.24;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;New-Feature ;New-Feature  Prog-language;1;743;512;BASH;20;20;0;0.1;0;1;0;0;0;0;0;0;0;0;0;0;1
commit;HTML; Bug-Fix ;Bug-Fix  Bug-Fix ;1;739;596;BASH;24;24;0;0.09;0;0;0;0;1;0;0;0;0;0;1;0;1
commit;HTML;Bug-Fix Bug-Fix ;Bug-Fix Bug-Fix ;1;737;548;BASH;45;45;0;0.24;0;0;0;0;1;0;0;0;0;0;1;0;1
